derived_sample_id	arabiensis_prob_mean	coluzzii_prob_mean	fontenillei_prob_mean	gambiae_prob_mean	gcx1_prob_mean	gcx2_prob_mean	gcx3_prob_mean	gcx4_prob_mean	melas_prob_mean	merus_prob_mean	quadriannulatus_prob_mean	max_mean_prob_taxon	max_mean_taxon_prob_diff	max_mean_taxon_prob_qual	arabiensis_votes	coluzzii_votes	fontenillei_votes	gambiae_votes	gcx1_votes	gcx2_votes	gcx3_votes	gcx4_votes	melas_votes	merus_votes	quadriannulatus_votes	max_votes_taxon	max_votes_taxon_ratio_diff
VBS83289-7466STDY14206820	0.9983261802575107	0.0004721030042918455	0.0	0.0009871244635193132	0.0	0.00017167381974248928	0.0	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9973390557939914	30.049005013229603	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83290-7466STDY14206821	0.9989270386266095	0.00025751072961373387	0.0	0.0006008583690987125	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	8.583690987124464e-05	arabiensis	0.9983261802575107	32.20761581739614	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83291-7466STDY14206822	0.9984549356223176	0.00030042918454935627	0.0	0.001072961373390558	0.0	8.583690987124464e-05	8.583690987124464e-05	0.0	0.0	0.0	0.0	arabiensis	0.997381974248927	29.687443400741593	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83292-7466STDY14206823	0.9982403433476394	0.0004291845493562232	0.0	0.0009871244635193132	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	0.00017167381974248928	arabiensis	0.9972532188841201	30.04863158719166	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83293-7466STDY14206824	0.9982403433476394	0.00034334763948497857	4.291845493562232e-05	0.001201716738197425	0.0	8.583690987124464e-05	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.997038626609442	29.194329712509532	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83294-7466STDY14206825	0.9986266094420602	0.00030042918454935627	0.0	0.0008154506437768241	8.583690987124464e-05	8.583690987124464e-05	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9978111587982833	30.880054009587756	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83295-7466STDY14206826	0.9987124463519312	0.00012875536480686693	0.0	0.0007725321888412017	8.583690987124464e-05	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	8.583690987124464e-05	arabiensis	0.99793991416309	31.115238220099048	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83296-7466STDY14206827	0.9978111587982833	0.0004721030042918455	0.0	0.0011587982832618026	0.00012875536480686693	0.00034334763948497857	8.583690987124464e-05	0.0	0.0	0.0	0.0	arabiensis	0.9966523605150215	29.35040475898234	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83297-7466STDY14206828	0.9985836909871244	8.583690987124464e-05	0.0	0.001072961373390558	0.0	0.00012875536480686693	4.291845493562232e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	arabiensis	0.9975107296137339	29.688003407381203	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83298-7466STDY14206829	0.9985836909871244	0.00030042918454935627	4.291845493562232e-05	0.0009871244635193132	8.583690987124464e-05	0.0	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9975965665236051	30.050125098728916	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83299-7466STDY14206830	0.9984978540772532	0.00034334763948497857	4.291845493562232e-05	0.0008583690987124464	4.291845493562232e-05	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	arabiensis	0.9976394849785408	30.656730106534955	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83300-7466STDY14206831	0.9985836909871244	0.0004291845493562232	0.0	0.0009012875536480687	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	0.0	0.0	arabiensis	0.9976824034334764	30.445210469664783	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83301-7466STDY14206832	0.997725321888412	0.0006008583690987125	0.0	0.0012875536480686696	8.583690987124464e-05	4.291845493562232e-05	0.0	8.583690987124464e-05	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9964377682403434	28.892456272063047	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83302-7466STDY14206833	0.9987124463519312	0.00012875536480686693	4.291845493562232e-05	0.000944206008583691	0.0	8.583690987124464e-05	0.0	0.0	0.0	8.583690987124464e-05	0.0	arabiensis	0.9977682403433475	30.243736565122777	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83303-7466STDY14206834	0.9985407725321889	0.00038626609442060086	0.0	0.000944206008583691	0.0	0.00012875536480686696	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9975965665236052	30.242989969828074	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83304-7466STDY14206835	0.9987124463519312	8.583690987124464e-05	0.0	0.000944206008583691	4.291845493562232e-05	0.00012875536480686693	0.0	0.0	0.0	0.0	8.583690987124464e-05	arabiensis	0.9977682403433475	30.243736565122777	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83305-7466STDY14206836	0.9985407725321889	0.00030042918454935627	4.291845493562232e-05	0.0008154506437768241	8.583690987124464e-05	0.00012875536480686693	0.0	0.0	0.0	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.997725321888412	30.87968069589701	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83306-7466STDY14206883	0.9976824034334765	0.0005150214592274677	4.291845493562232e-05	0.0013733905579399143	0.00017167381974248928	0.0002145922746781116	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9963090128755365	28.611982235692768	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83307-7466STDY14206884	0.9957939914163091	0.0014163090128755365	0.0	0.0018454935622317595	0.00034334763948497857	0.00030042918454935627	0.00012875536480686693	0.0	0.0	0.0	0.00017167381974248928	arabiensis	0.9939484978540774	27.32056943388035	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83308-7466STDY14206885	0.9982403433476394	0.0004291845493562232	0.0	0.001201716738197425	0.0	8.583690987124464e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.997038626609442	29.194329712509532	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83309-7466STDY14206886	0.9980257510729613	0.0005579399141630902	0.0	0.0012017167381974249	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9968240343347639	29.19339600691425	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83310-7466STDY14206887	0.9980686695278971	0.00034334763948497857	0.0	0.001459227467811159	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.996609442060086	28.350373970868493	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83311-7466STDY14206888	0.9971244635193134	0.0009012875536480687	0.0	0.001502145922746781	4.291845493562232e-05	0.00034334763948497857	0.0	0.0	0.0	8.583690987124464e-05	0.0	arabiensis	0.9956223175965666	28.220372192045367	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83312-7466STDY14206889	0.9971244635193134	0.0008154506437768241	8.583690987124464e-05	0.0016309012875536481	0.0	0.00017167381974248928	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	8.583690987124464e-05	arabiensis	0.9954935622317598	27.86321669220497	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83313-7466STDY14206890	0.9981115879828326	0.0005150214592274678	0.0	0.0011158798283261804	0.0	8.583690987124464e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9969957081545064	29.515616319156	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83314-7466STDY14206891	0.9967811158798283	0.0007725321888412017	0.0	0.0021888412017167383	4.291845493562232e-05	8.583690987124464e-05	4.291845493562232e-05	0.0	0.0	8.583690987124464e-05	0.0	arabiensis	0.9945922746781116	26.583855267700162	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83315-7466STDY14206892	0.9983261802575107	0.00038626609442060086	4.291845493562232e-05	0.0010300429184549355	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9972961373390558	29.864170974621103	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83316-7466STDY14206893	0.9984120171673819	0.00030042918454935627	0.0	0.0010300429184549355	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	8.583690987124464e-05	4.291845493562232e-05	arabiensis	0.9973819742489269	29.864544368552945	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83317-7466STDY14206894	0.9987982832618025	0.0002145922746781116	4.291845493562232e-05	0.0008583690987124464	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	0.0	0.0	arabiensis	0.9979399141630901	30.65803662023199	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83318-7466STDY14206895	0.997725321888412	0.0005579399141630902	0.0	0.0012875536480686696	4.291845493562232e-05	0.00012875536480686693	4.291845493562232e-05	0.0	4.291845493562232e-05	0.00012875536480686696	4.291845493562232e-05	arabiensis	0.9964377682403434	28.892456272063047	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83319-7466STDY14206896	0.9974678111587982	0.0005579399141630902	4.291845493562232e-05	0.0015879828326180257	0.00012875536480686693	0.00012875536480686693	8.583690987124464e-05	0.0	0.0	0.0	0.0	arabiensis	0.9958798283261802	27.98053059314117	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83320-7466STDY14206897	0.9975107296137339	0.0007725321888412017	4.291845493562232e-05	0.0012875536480686696	4.291845493562232e-05	0.00030042918454935627	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9962231759656652	28.89152208444117	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83321-7466STDY14206898	0.9981115879828326	0.0004721030042918455	4.291845493562232e-05	0.0011587982832618026	4.291845493562232e-05	0.00012875536480686693	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9969527896995708	29.35171217168892	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83322-7466STDY14206899	0.9978540772532188	0.0005579399141630902	4.291845493562232e-05	0.0012446351931330473	0.0	8.583690987124464e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	0.00012875536480686693	0.0	arabiensis	0.9966094420600858	29.040249244772255	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83323-7466STDY14206900	0.9981545064377683	0.0005150214592274677	0.0	0.0011158798283261804	4.291845493562232e-05	0.00012875536480686693	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9970386266094421	29.515803060274365	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83324-7466STDY14206901	0.9984120171673819	0.0005150214592274677	0.0	0.0010300429184549355	0.0	4.291845493562232e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9973819742489269	29.864544368552945	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83325-7466STDY14206902	0.9978969957081545	0.00030042918454935627	0.0	0.0017167381974248928	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9961802575107296	27.643816195747387	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83326-7466STDY14206903	0.9983690987124464	0.0004721030042918455	4.291845493562232e-05	0.0009871244635193132	0.0	0.0	0.0	0.0	4.291845493562232e-05	8.583690987124464e-05	0.0	arabiensis	0.997381974248927	30.04919171420844	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83327-7466STDY14206904	0.9971244635193134	0.0006866952789699571	0.0	0.001759656652360515	8.583690987124464e-05	0.0002145922746781116	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9953648068669528	27.533214110660428	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83328-7466STDY14206905	0.9980257510729613	0.0004291845493562232	0.00012875536480686693	0.001201716738197425	4.291845493562232e-05	0.0	8.583690987124464e-05	0.0	0.0	0.0	8.583690987124464e-05	arabiensis	0.9968240343347639	29.19339600691425	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83329-7466STDY14206906	0.9981545064377683	0.0004291845493562232	0.0	0.001201716738197425	0.0	0.00012875536480686693	0.0	0.0	0.0	0.0	8.583690987124464e-05	arabiensis	0.9969527896995708	29.193956254359968	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83330-7466STDY14206907	0.9979399141630901	0.0007725321888412017	0.0	0.0010300429184549357	0.00012875536480686693	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	arabiensis	0.9969098712446351	29.862490304535097	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83331-7466STDY14206908	0.9986266094420602	0.00038626609442060086	8.583690987124464e-05	0.0008583690987124464	0.0	4.291845493562232e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9977682403433478	30.657290089105338	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83332-7466STDY14206909	0.9976394849785407	0.0006008583690987125	8.583690987124464e-05	0.001459227467811159	4.291845493562232e-05	8.583690987124464e-05	8.583690987124464e-05	0.0	0.0	0.0	0.0	arabiensis	0.9961802575107296	28.348506037584386	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83333-7466STDY14206910	0.9987982832618025	0.00034334763948497857	0.0	0.0008583690987124464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9979399141630901	30.65803662023199	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83334-7466STDY14206911	0.9985836909871244	0.00030042918454935627	0.0	0.0010300429184549357	0.0	4.291845493562232e-05	0.0	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9975536480686694	29.865291060120416	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83335-7466STDY14206912	0.9981974248927039	0.0006008583690987125	0.0	0.0010300429184549355	0.0	0.00012875536480686693	0.0	4.291845493562232e-05	0.0	0.0	0.0	arabiensis	0.9971673819742489	29.863610823522677	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83336-7466STDY14206913	0.9972532188841202	0.0009871244635193132	0.0	0.001459227467811159	4.291845493562232e-05	8.583690987124464e-05	0.0	8.583690987124464e-05	8.583690987124464e-05	0.0	0.0	arabiensis	0.9957939914163091	28.346824210435404	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83337-7466STDY14206914	0.9980257510729613	0.00038626609442060086	4.291845493562232e-05	0.0014163090128755365	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9966094420600858	28.479836976314388	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83338-7466STDY14206915	0.9974248927038627	0.0008154506437768241	4.291845493562232e-05	0.001459227467811159	4.291845493562232e-05	8.583690987124464e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	arabiensis	0.9959656652360516	28.34757176957635	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83339-7466STDY14206916	0.9983690987124464	0.0005150214592274677	0.0	0.0009012875536480687	0.0	0.0	0.0	0.0	0.0	0.00017167381974248928	4.291845493562232e-05	arabiensis	0.9974678111587983	30.444277085144307	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83340-7466STDY14206917	0.9982403433476394	0.0005150214592274678	0.0	0.000944206008583691	8.583690987124464e-05	0.00012875536480686693	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9972961373390558	30.241683119147385	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83341-7466STDY14206918	0.9983690987124464	0.0004721030042918455	0.0	0.000944206008583691	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	8.583690987124464e-05	0.0	arabiensis	0.9974248927038627	30.242243246164165	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83342-7466STDY14206919	0.9980686695278971	0.0004291845493562232	8.583690987124464e-05	0.0012446351931330471	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9968240343347641	29.04118311098779	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83343-7466STDY14206920	0.9975536480686695	0.0004721030042918455	0.0	0.0018025751072961373	0.0	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	8.583690987124464e-05	arabiensis	0.9957510729613734	27.430428677631713	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83344-7466STDY14206921	0.9985407725321889	0.00030042918454935627	0.0	0.0009012875536480687	4.291845493562232e-05	0.00017167381974248928	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9976394849785408	30.445023808808216	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83345-7466STDY14206922	0.9986266094420602	0.00034334763948497857	0.0	0.0009012875536480687	0.0	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9977253218884121	30.44539712249896	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83346-7466STDY14206923	0.9983690987124464	0.00030042918454935627	0.00012875536480686693	0.001072961373390558	0.0	0.00012875536480686693	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9972961373390559	29.687070022860727	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83347-7466STDY14206924	0.9981974248927039	0.00030042918454935627	4.291845493562232e-05	0.0012446351931330471	4.291845493562232e-05	0.0	0.00012875536480686693	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9969527896995709	29.04174333434358	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83348-7466STDY14206925	0.9982832618025751	0.0004721030042918455	0.0	0.000944206008583691	0.0	0.0	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	0.00012875536480686693	0.0	arabiensis	0.9973390557939914	30.241869836179962	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83349-7466STDY14206926	0.9981545064377683	0.00034334763948497857	8.583690987124464e-05	0.0011587982832618026	8.583690987124464e-05	8.583690987124464e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	arabiensis	0.9969957081545064	29.351898912807286	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83350-7466STDY14206927	0.9969098712446351	0.0012446351931330473	8.583690987124464e-05	0.0013304721030042918	8.583690987124464e-05	0.0002145922746781116	0.0	8.583690987124464e-05	0.0	4.291845493562232e-05	0.0	arabiensis	0.9955793991416308	28.746500909284453	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83351-7466STDY14206928	0.9985836909871244	0.00025751072961373387	4.291845493562232e-05	0.0009871244635193132	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9975965665236051	30.050125098728916	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83352-7466STDY14206929	0.9975107296137339	0.0004721030042918455	8.583690987124464e-05	0.0018025751072961373	0.0	0.00012875536480686693	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9957081545064378	27.430241824030798	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83353-7466STDY14206930	0.9982832618025751	0.0004721030042918455	0.0	0.0011158798283261804	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	arabiensis	0.9971673819742489	29.516363235456506	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83354-7466STDY14206931	0.9981115879828326	0.00030042918454935627	4.291845493562232e-05	0.001201716738197425	4.291845493562232e-05	8.583690987124464e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	0.00012875536480686693	0.0	arabiensis	0.9969098712446351	29.1937695132416	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83355-7466STDY14206932	0.9983690987124464	0.00034334763948497857	0.0	0.0011158798283261804	0.0	0.00012875536480686693	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9972532188841202	29.51673664544071	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83356-7466STDY14206979	0.9982832618025751	0.0004291845493562232	0.0	0.001201716738197425	0.0	8.583690987124464e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9970815450643776	29.19451642954211	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83357-7466STDY14206980	0.9974678111587982	0.0006008583690987125	4.291845493562232e-05	0.001502145922746781	8.583690987124464e-05	0.0002145922746781116	8.583690987124464e-05	0.0	0.0	0.0	0.0	arabiensis	0.9959656652360515	28.221867374680475	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83358-7466STDY14206981	0.9980686695278971	0.0004721030042918455	0.0	0.0013304721030042918	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9967381974248928	28.751546174146437	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83359-7466STDY14206982	0.9978111587982833	0.0005150214592274677	0.0	0.0014163090128755365	4.291845493562232e-05	0.00017167381974248928	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9963948497854078	28.47890306993516	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83360-7466STDY14206983	0.998969957081545	0.0002145922746781116	0.0	0.0007296137339055795	4.291845493562232e-05	0.0	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9982403433476394	31.364593676626868	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83361-7466STDY14206984	0.9971244635193134	0.0006866952789699571	4.291845493562232e-05	0.0015879828326180257	0.00017167381974248928	0.00025751072961373387	0.0	0.0	0.0	4.291845493562232e-05	8.583690987124464e-05	arabiensis	0.9955364806866953	27.979035410506064	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83362-7466STDY14206985	0.9985407725321889	0.0002145922746781116	4.291845493562232e-05	0.0010300429184549355	0.0	8.583690987124464e-05	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9975107296137339	29.86510439926385	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83363-7466STDY14206986	0.9982403433476394	0.0006437768240343348	0.0	0.0009871244635193132	0.0	0.00012875536480686693	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9972532188841201	30.04863158719166	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83364-7466STDY14206987	0.9977682403433475	0.0007296137339055795	8.583690987124464e-05	0.0010300429184549355	0.00012875536480686693	0.00017167381974248928	0.0	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	arabiensis	0.9967381974248926	29.86174313123113	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83365-7466STDY14206988	0.9980686695278971	0.0006008583690987125	0.00012875536480686693	0.0008583690987124464	4.291845493562232e-05	0.0002145922746781116	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	arabiensis	0.9972103004291847	30.654862976317634	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83366-7466STDY14206989	0.9980686695278971	0.0005579399141630902	0.0	0.001201716738197425	0.0	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	arabiensis	0.9968669527896996	29.19358276409326	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83367-7466STDY14206990	0.9972103004291846	0.000944206008583691	0.0	0.0015879828326180257	8.583690987124464e-05	8.583690987124464e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	arabiensis	0.9956223175965665	27.979409254426294	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83368-7466STDY14206991	0.9981545064377683	0.00017167381974248928	8.583690987124464e-05	0.001459227467811159	0.0	8.583690987124464e-05	0.0	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9966952789699571	28.3507474611352	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83369-7466STDY14206992	0.9981115879828326	0.0004291845493562232	0.0	0.0012446351931330471	4.291845493562232e-05	0.00012875536480686693	0.0	4.291845493562232e-05	0.0	0.0	0.0	arabiensis	0.9968669527896996	29.041369860136133	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83370-7466STDY14206993	0.9985407725321889	0.00038626609442060086	0.0	0.0008583690987124464	4.291845493562232e-05	8.583690987124464e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	arabiensis	0.9976824034334765	30.656916775414594	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83372-7466STDY14206995	0.9982403433476394	0.00038626609442060086	0.0	0.0011158798283261804	4.291845493562232e-05	0.00017167381974248928	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9971244635193133	29.51617651842393	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83373-7466STDY14206996	0.998755364806867	0.00034334763948497857	4.291845493562232e-05	0.0007296137339055795	0.0	8.583690987124464e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9980257510729614	31.363660653051706	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83374-7466STDY14206997	0.9981545064377683	0.0006437768240343348	0.0	0.0009871244635193132	8.583690987124464e-05	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	0.0	0.0	arabiensis	0.9971673819742489	30.048258129042097	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
